ReceTime(s)	Throughput Rate(Mbps)
1556527282.858515	0
1556527282.859515	0
1556527282.860515	0
1556527282.861577	16.318366
1556527282.862614	159.816050
1556527282.863652	148.990354
1556527282.864677	150.896488
1556527282.865725	115.945405
1556527282.866725	0
1556527282.867725	0
1556527282.868725	0
1556527282.869725	0
1556527282.870839	19.441678
1556527282.871839	0
1556527282.873775	3.762872
1556527282.874775	0
1556527282.876322	13.012075
1556527282.877817	44.340670
1556527282.878817	0
1556527282.879817	0
1556527282.881749	11.238419
1556527282.883486	50.876750
1556527282.884486	0
1556527282.885868	27.826644
1556527282.887031	132.985650
1556527282.888324	170.886963
1556527282.889764	150.802649
1556527282.890803	163.128040
1556527282.891846	137.715592
1556527282.892846	0
1556527282.894449	8.488001
1556527282.895449	0
1556527282.896449	0
1556527282.897449	0
1556527282.898449	0
1556527282.899449	0
1556527282.900886	1.716212
1556527282.902032	9.641282
1556527282.903032	0
1556527282.904032	0
1556527282.905032	0
1556527282.906133	2.693797
1556527282.907133	0
1556527282.908133	0
1556527282.909737	3.065158
1556527282.910737	0
1556527282.911737	0
1556527282.913532	2.911101
1556527282.914532	0
1556527282.915532	0
1556527282.917509	2.777771
1556527282.918759	123.727637
1556527282.920186	152.188471
1556527282.921473	140.283068
1556527282.922473	0
1556527282.923473	0
1556527282.925236	8.807451
1556527282.926236	0
1556527282.927236	0
1556527282.928236	0
1556527282.929236	0
1556527282.930236	0
1556527282.931236	0
1556527282.932235	0
1556527282.933481	14.738766
1556527282.934481	0
1556527282.935481	0
1556527282.936481	0
1556527282.937622	13.338707
1556527282.938808	127.227986
1556527282.940545	53.055174
1556527282.941650	9.999137
1556527282.942650	0
1556527282.944195	13.021827
1556527282.945702	21.991457
1556527282.946929	153.072678
1556527282.948027	140.869490
1556527282.949201	141.124873
1556527282.950207	153.757763
1556527282.951207	0
1556527282.952207	0
1556527282.953924	35.665940
1556527282.954924	0
1556527282.955924	0
1556527282.956942	10.980962
1556527282.957942	0
1556527282.959464	26.282473
1556527282.960464	0
1556527282.962110	12.525500
1556527282.963110	0
1556527282.964110	0
1556527282.965784	12.027515
1556527282.967472	19.633898
1556527282.968472	0
1556527282.969689	4.983437
1556527282.971469	31.031342
1556527282.972469	0
1556527282.973469	0
1556527282.974469	0
1556527282.975469	0
1556527282.977231	5.751738
1556527282.978596	16.187249
1556527282.979596	0
1556527282.980596	0
1556527282.981596	0
1556527282.982596	0
1556527282.983596	0
1556527282.985493	4.805310
1556527282.986610	135.076201
1556527282.987897	154.510559
1556527282.989074	134.611302
1556527282.990224	121.603981
1556527282.991267	151.903086
1556527282.993211	22.730439
1556527282.994211	0
1556527282.995211	0
1556527282.996211	0
1556527282.997211	0
1556527282.998211	0
1556527282.999211	0
1556527283.000211	0
1556527283.001702	6.505307
1556527283.002768	155.455155
1556527283.003787	140.937763
1556527283.005165	133.536332
1556527283.006165	0
1556527283.007438	92.351201
1556527283.008438	0
1556527283.009693	11.476422
1556527283.010693	0
1556527283.012177	4.447260
1556527283.013775	20.738177
1556527283.014775	0
1556527283.016224	4.511343
1556527283.017224	0
1556527283.019000	11.938166
1556527283.020000	0
1556527283.021489	8.877479
1556527283.022489	0
1556527283.023489	0
1556527283.024489	0
1556527283.026392	9.012594
1556527283.027392	0
1556527283.028392	0
1556527283.029682	16.789622
1556527283.030682	0
1556527283.031682	0
1556527283.032682	0
1556527283.033682	0
1556527283.035086	8.177182
1556527283.036086	0
1556527283.037086	0
1556527283.038316	10.260407
1556527283.039316	0
1556527283.040316	0
1556527283.041710	9.765227
1556527283.042714	165.014245
1556527283.043860	134.977944
1556527283.044872	149.077032
1556527283.046030	98.668314
1556527283.047119	162.333260
1556527283.048119	0
1556527283.049119	0
1556527283.050711	18.453206
1556527283.051711	0
1556527283.052711	0
1556527283.054127	3.233948
1556527283.055127	0
1556527283.056127	0
1556527283.057542	3.234851
1556527283.058632	131.780354
1556527283.060031	157.927744
1556527283.061058	172.092851
1556527283.062058	0
1556527283.063474	36.582256
1556527283.064474	0
1556527283.065688	9.979754
1556527283.066688	0
1556527283.067688	0
1556527283.069512	5.777916
1556527283.070512	0
1556527283.071512	0
1556527283.072512	0
1556527283.073512	0
1556527283.074512	0
1556527283.075511	0
1556527283.076766	1.522908
1556527283.077766	0
1556527283.078766	0
1556527283.079766	0
1556527283.081243	2.467568
1556527283.082243	0
1556527283.083243	0
1556527283.084243	0
1556527283.085243	0
1556527283.086243	0
1556527283.087243	0
1556527283.088243	0
1556527283.089242	0
1556527283.090242	0
1556527283.091242	0
1556527283.092242	0
1556527283.093517	3.600241
1556527283.094879	135.126050
1556527283.095935	129.097968
1556527283.097020	159.451429
1556527283.098081	138.899124
1556527283.099474	71.383773
1556527283.100474	0
1556527283.101901	18.206680
1556527283.103139	151.716487
1556527283.104139	0
1556527283.105474	4.731060
1556527283.106474	0
1556527283.107474	0
1556527283.108474	0
1556527283.109937	22.278113
1556527283.111481	140.649784
1556527283.112794	145.920465
1556527283.113794	0
1556527283.114794	0
1556527283.115794	0
1556527283.116794	0
1556527283.118186	26.634595
1556527283.119186	0
1556527283.120186	0
1556527283.121480	3.353793
1556527283.122480	0
1556527283.123480	0
1556527283.124480	0
1556527283.125480	0
1556527283.126480	0
1556527283.127480	0
1556527283.128740	1.521658
1556527283.129938	27.668790
1556527283.131269	149.390650
1556527283.132289	173.299673
1556527283.133460	132.065147
1556527283.134799	16.501425
1556527283.135799	0
1556527283.136799	0
1556527283.138042	3.406558
1556527283.139042	0
1556527283.140042	0
1556527283.141042	0
1556527283.142072	2.741289
1556527283.143072	0
1556527283.144072	0
1556527283.145475	3.246409
1556527283.146475	0
1556527283.147475	0
1556527283.148475	0
1556527283.150081	2.398468
1556527283.151081	0
1556527283.152081	0
1556527283.153762	9.003109
1556527283.154794	156.924214
1556527283.156022	152.924092
1556527283.157069	140.797085
1556527283.158149	102.286976
1556527283.159149	0
1556527283.160149	0
1556527283.161756	27.564545
1556527283.162756	0
1556527283.163756	0
1556527283.164756	0
1556527283.165989	20.879126
1556527283.166989	0
1556527283.167989	0
1556527283.169785	29.101872
1556527283.171029	147.918743
1556527283.172071	152.076888
1556527283.173120	147.432727
1556527283.174120	0
1556527283.175120	0
1556527283.176120	0
1556527283.177120	0
1556527283.178120	0
1556527283.179476	15.642897
1556527283.180476	0
1556527283.181476	0
1556527283.182476	0
1556527283.183642	2.651863
1556527283.184642	0
1556527283.186476	3.898040
1556527283.187476	0
1556527283.188476	0
1556527283.189759	10.094989
1556527283.191006	156.439006
1556527283.192156	128.159204
1556527283.193388	167.314109
1556527283.194388	0
1556527283.195770	10.864178
1556527283.196770	0
1556527283.197770	0
1556527283.198770	0
1556527283.200214	2.485970
1556527283.201214	0
1556527283.202728	4.394120
1556527283.203728	0
1556527283.204728	0
1556527283.205728	0
1556527283.206908	2.642939
1556527283.207908	0
1556527283.208908	0
1556527283.210093	10.405569
1556527283.211472	141.455048
1556527283.212752	175.561930
1556527283.213824	151.060498
1556527283.215563	27.586509
1556527283.217535	11.204449
1556527283.218535	0
1556527283.219535	0
1556527283.221124	6.156381
1556527283.222153	64.415199
1556527283.223153	0
1556527283.224153	0
1556527283.225153	0
1556527283.226153	0
1556527283.227153	0
1556527283.228153	0
1556527283.229849	15.789839
1556527283.230928	139.852376
1556527283.231963	163.766874
1556527283.233004	137.936341
1556527283.234014	153.140699
1556527283.235014	0
1556527283.236014	0
1556527283.237209	6.915305
1556527283.238209	0
1556527283.239209	0
1556527283.240209	0
1556527283.241963	13.943327
1556527283.242963	0
1556527283.243963	0
1556527283.245484	9.412147
1556527283.246484	0
1556527283.247484	0
1556527283.249459	11.117083
1556527283.250459	0
1556527283.251459	0
1556527283.252459	0
1556527283.253757	15.422200
1556527283.254757	0
1556527283.255757	0
1556527283.256757	0
1556527283.257792	24.640983
1556527283.258898	156.392326
1556527283.259992	165.049695
1556527283.261359	126.526683
1556527283.262622	148.681012
1556527283.263622	0
1556527283.264622	0
1556527283.266227	10.243386
1556527283.267227	0
1556527283.268227	0
1556527283.269792	3.098776
1556527283.270792	0
1556527283.271792	0
1556527283.273091	23.440919
1556527283.274091	0
1556527283.275091	0
1556527283.276091	0
1556527283.277909	13.757720
1556527283.279194	168.988497
1556527283.280194	0
1556527283.281194	0
1556527283.282194	0
1556527283.283481	8.614016
1556527283.284481	0
1556527283.286133	23.565624
1556527283.287144	167.667925
1556527283.288261	128.573746
1556527283.289591	149.497759
1556527283.290748	152.798021
1556527283.291748	0
1556527283.293667	22.706305
1556527283.294667	0
1556527283.295837	15.273926
1556527283.296837	0
1556527283.298386	21.668537
1556527283.299386	0
1556527283.300386	0
1556527283.301669	3.365241
1556527283.302669	0
1556527283.303669	0
1556527283.304669	0
1556527283.306124	2.479717
1556527283.307124	0
1556527283.308124	0
1556527283.309124	0
1556527283.310838	4.687032
1556527283.312296	7.577433
1556527283.313980	6.559456
1556527283.314980	0
1556527283.315980	0
1556527283.317792	43.472604
1556527283.318792	0
1556527283.319792	0
1556527283.320792	0
1556527283.321792	0
1556527283.323161	16.461122
1556527283.324161	0
1556527283.325979	19.600677
1556527283.326979	0
1556527283.327979	0
1556527283.329721	14.761389
1556527283.331016	136.483063
1556527283.332114	147.484908
1556527283.333355	163.289145
1556527283.334382	75.290622
1556527283.335382	0
1556527283.336382	0
1556527283.337680	23.447698
1556527283.338680	0
1556527283.339680	0
1556527283.340680	0
1556527283.341716	10.948960
1556527283.342851	136.282353
1556527283.343875	172.613737
1556527283.345205	141.192328
1556527283.346209	165.053431
1556527283.347209	0
1556527283.348209	0
1556527283.349209	0
1556527283.350209	0
1556527283.351845	19.601506
1556527283.352845	0
1556527283.353845	0
1556527283.355499	6.046718
1556527283.356499	0
1556527283.357885	13.891076
1556527283.358885	0
1556527283.359885	0
1556527283.360885	0
1556527283.362141	15.574254
1556527283.363141	0
1556527283.364141	0
1556527283.366036	11.345045
1556527283.367036	0
1556527283.368036	0
1556527283.369887	28.685693
1556527283.370887	0
1556527283.371887	0
1556527283.372887	0
1556527283.374396	14.700508
1556527283.375396	0
1556527283.376396	0
1556527283.377396	0
1556527283.378809	5.006862
1556527283.379809	0
1556527283.380809	0
1556527283.381809	0
1556527283.383449	2.380845
1556527283.384449	0
1556527283.385830	13.920288
1556527283.386866	166.936033
1556527283.387945	157.107624
1556527283.389271	91.638979
1556527283.390271	0
1556527283.391271	0
1556527283.392271	0
1556527283.393546	33.593665
1556527283.394546	0
1556527283.395546	0
1556527283.396546	0
1556527283.398089	14.590952
1556527283.399462	168.962667
1556527283.400773	143.246408
1556527283.401987	145.596229
1556527283.403121	126.654331
1556527283.404121	0
1556527283.405702	8.560133
1556527283.407480	31.068794
1556527283.408480	0
1556527283.410051	12.890208
1556527283.411051	0
1556527283.412051	0
1556527283.413830	8.770221
1556527283.415036	18.321866
1556527283.416036	0
1556527283.417036	0
1556527283.418036	0
1556527283.419036	0
1556527283.420036	0
1556527283.421464	6.874522
1556527283.422464	0
1556527283.423464	0
1556527283.424464	0
1556527283.425491	2.743236
1556527283.426491	0
1556527283.427491	0
1556527283.428491	0
1556527283.430146	23.732842
1556527283.431484	90.822523
1556527283.432484	0
1556527283.433484	0
1556527283.434484	0
1556527283.435484	0
1556527283.437480	5.527377
1556527283.438653	119.206504
1556527283.440120	165.673980
1556527283.441136	166.841586
1556527283.442279	86.970594
1556527283.443279	0
1556527283.445265	25.898435
1556527283.446282	119.506682
1556527283.447282	0
1556527283.448282	0
1556527283.449798	3.141850
1556527283.450798	0
1556527283.451798	0
1556527283.452798	0
1556527283.453849	8.181272
1556527283.454849	0
1556527283.455849	0
1556527283.456871	51.179803
1556527283.457871	0
1556527283.458871	0
1556527283.459871	0
1556527283.461480	19.175832
1556527283.462781	118.875573
1556527283.463821	148.717102
1556527283.465014	163.504396
1556527283.466022	168.143803
1556527283.467022	0
1556527283.468022	0
1556527283.469022	0
1556527283.470022	0
1556527283.471022	0
1556527283.472538	6.781705
1556527283.473538	0
1556527283.474538	0
1556527283.475538	0
1556527283.476538	0
1556527283.477584	6.568135
1556527283.478584	0
1556527283.480101	13.166130
1556527283.481255	9.573554
1556527283.482456	79.641056
1556527283.484279	20.256343
1556527283.485559	17.260570
1556527283.486559	0
1556527283.487559	0
1556527283.488559	0
1556527283.489706	10.655628
1556527283.490706	0
1556527283.491706	0
1556527283.493219	9.434505
1556527283.494219	0
1556527283.495219	0
1556527283.496219	0
1556527283.497466	28.612103
1556527283.498708	124.535227
1556527283.499713	139.144958
1556527283.501150	169.137548
1556527283.502484	143.599714
1556527283.503790	16.920212
1556527283.504790	0
1556527283.505857	21.377624
1556527283.506857	0
1556527283.507857	0
1556527283.509779	33.801337
1556527283.510858	51.188688
1556527283.511858	0
1556527283.513735	15.359576
1556527283.514735	0
1556527283.515735	0
1556527283.516856	3.539801
1556527283.518173	25.164374
1556527283.519173	0
1556527283.520173	0
1556527283.521173	0
1556527283.522173	0
1556527283.523173	0
1556527283.524173	0
1556527283.525469	7.570747
1556527283.526469	0
1556527283.527469	0
1556527283.529456	8.312881
1556527283.530783	24.974488
1556527283.531783	0
1556527283.533243	8.981586
1556527283.534570	108.222781
1556527283.535611	169.806688
1556527283.536704	151.589967
1556527283.538036	107.816001
1556527283.539036	0
1556527283.540036	0
1556527283.541774	47.287664
1556527283.542774	0
1556527283.543774	0
1556527283.545493	14.853186
1556527283.546493	0
1556527283.547493	0
1556527283.548493	0
1556527283.549740	5.202201
1556527283.550740	0
1556527283.551740	0
1556527283.552740	0
1556527283.553976	14.754545
1556527283.554976	0
1556527283.555976	0
1556527283.557737	30.379208
1556527283.558760	162.013986
1556527283.559941	130.945499
1556527283.561140	156.633923
1556527283.562273	156.013468
1556527283.563273	0
1556527283.564273	0
1556527283.565448	48.712473
1556527283.566448	0
1556527283.567448	0
1556527283.568448	0
1556527283.570000	28.292479
1556527283.571000	0
1556527283.572000	0
1556527283.573000	0
1556527283.574842	5.344626
1556527283.575842	0
1556527283.576842	0
1556527283.577846	11.032381
1556527283.578846	0
1556527283.579846	0
1556527283.581608	8.809684
1556527283.582608	0
1556527283.583608	0
1556527283.584608	0
1556527283.585608	0
1556527283.587457	11.332790
1556527283.588457	0
1556527283.589657	30.127438
1556527283.590719	142.081724
1556527283.591781	145.645263
1556527283.593052	150.737948
1556527283.594095	169.457371
1556527283.595489	79.247477
1556527283.596489	0
1556527283.597834	4.710858
1556527283.599489	26.702781
1556527283.600489	0
1556527283.601662	5.084047
1556527283.602662	0
1556527283.603662	0
1556527283.605131	3.184605
1556527283.606839	25.871580
1556527283.607839	0
1556527283.609766	11.322636
1556527283.610766	0
1556527283.611766	0
1556527283.613159	16.279952
1556527283.614315	82.728810
1556527283.615315	0
1556527283.616326	40.334795
1556527283.617753	46.452130
1556527283.618907	19.147107
1556527283.619907	0
1556527283.620907	0
1556527283.622038	17.642400
1556527283.623047	175.141980
1556527283.624070	151.213054
1556527283.625448	136.282353
1556527283.626448	0
1556527283.628119	66.176560
1556527283.629838	19.279889
1556527283.630838	0
1556527283.631838	0
1556527283.633691	2.867149
1556527283.634691	0
1556527283.636190	13.262857
1556527283.637615	15.504768
1556527283.638615	0
1556527283.639615	0
1556527283.640615	0
